Step,Price,ManagerIncome,NbOp,NbSh
0,0.00,0.00,0,0
1,0.00,0.00,0,0
2,1.12,0.13,7,19
3,1.24,0.35,11,36
4,1.34,0.49,9,17
5,1.47,0.65,10,15
6,1.58,0.95,12,27
7,1.66,1.26,14,22
8,1.68,1.61,14,35
9,1.75,1.77,12,25
10,1.80,2.01,14,23
11,1.95,2.20,7,17
12,1.99,2.50,11,29
13,2.03,2.92,17,36
14,2.09,3.26,11,20
15,2.03,3.64,16,25
16,2.11,3.75,9,11
17,2.22,3.91,7,9
18,2.31,4.19,11,23
19,2.23,4.51,14,29
20,2.26,4.78,10,15
21,2.23,5.00,8,17
22,2.15,5.82,15,39
23,2.16,6.00,8,16
24,2.15,6.15,10,15
25,2.22,6.29,6,18
26,2.33,6.46,11,20
27,2.40,6.66,7,10
28,2.23,6.81,9,12
29,2.22,7.11,7,17
30,2.14,7.23,10,16
31,2.05,7.62,14,46
32,1.98,7.71,6,7
33,1.92,7.78,6,10
34,1.79,8.03,9,30
35,1.68,8.36,10,27
36,1.63,8.46,8,10
37,1.60,8.89,16,34
38,1.56,9.08,11,22
39,1.45,9.18,8,13
40,1.37,9.40,13,32
41,1.32,9.66,9,30
42,1.24,9.84,9,20
43,1.17,10.04,12,38
44,1.11,10.27,11,37
45,1.01,10.39,7,19
46,0.89,10.59,9,34
47,0.84,10.96,24,76
48,0.81,11.15,15,23
49,0.75,11.32,14,31
50,0.72,11.56,16,56
51,0.70,11.65,12,23
52,0.67,11.81,14,34
53,0.63,11.86,8,17
54,0.67,12.11,12,50
55,0.65,12.25,15,39
56,0.63,12.30,9,14
57,0.66,12.36,6,9
58,0.67,12.43,9,25
59,0.71,12.47,5,16
60,0.74,12.60,10,31
61,0.73,12.65,4,14
62,0.79,12.80,6,25
63,0.88,12.83,2,4
64,0.92,12.96,3,16
65,0.92,12.96,0,0
66,0.97,12.98,3,11
67,1.03,12.98,1,1
68,1.09,13.01,3,5
69,1.10,13.02,2,3
70,1.12,13.08,4,11
71,1.12,13.08,0,0
72,1.10,13.16,3,6
73,1.10,13.16,0,0
74,1.20,13.18,1,2
75,1.20,13.18,0,0
76,1.20,13.18,0,0
77,1.29,13.30,3,19
78,1.29,13.30,0,0
79,1.29,13.30,0,0
80,1.41,13.46,3,11
81,1.41,13.46,0,0
82,1.55,13.47,1,1
83,1.55,13.47,0,0
84,1.84,13.48,1,1
85,1.84,13.48,0,0
86,1.91,13.50,1,1
87,2.09,13.52,1,1
88,2.09,13.52,0,0
89,2.30,13.55,1,2
90,2.52,13.74,5,8
91,2.52,13.74,0,0
92,2.52,13.74,0,0
93,2.52,13.74,0,0
94,2.52,13.74,0,0
95,2.48,14.02,5,10
96,2.48,14.02,0,0
97,2.48,14.02,0,0
98,2.48,14.02,0,0
99,2.48,14.02,0,0
100,2.86,14.03,1,2
101,2.86,14.03,0,0
102,2.86,14.03,0,0
103,2.86,14.03,0,0
104,2.86,14.03,0,0
105,2.86,14.03,0,0
106,2.86,14.03,0,0
107,2.86,14.03,0,0
108,2.86,14.03,0,0
109,2.86,14.03,0,0
110,2.86,14.03,0,0
111,2.86,14.03,0,0
112,2.86,14.03,0,0
113,2.86,14.03,0,0
114,3.01,14.13,5,6
115,3.27,14.18,7,13
116,3.27,14.18,0,0
117,3.27,14.18,0,0
118,3.27,14.18,0,0
119,3.27,14.18,0,0
120,3.27,14.18,0,0
121,3.27,14.18,0,0
122,3.27,14.18,0,0
123,3.27,14.18,0,0
124,3.46,14.42,7,10
125,3.46,14.42,0,0
126,3.46,14.42,0,0
127,3.46,14.42,0,0
128,3.46,14.42,0,0
129,3.46,14.42,0,0
130,3.46,14.42,0,0
131,3.46,14.42,0,0
132,3.88,14.44,1,3
133,3.88,14.44,0,0
134,4.07,14.48,1,1
135,4.08,14.63,4,4
136,4.08,14.63,0,0
137,4.70,14.67,1,1
138,4.70,14.67,0,0
139,4.70,14.67,0,0
140,4.70,14.67,0,0
141,4.70,14.67,0,0
142,4.70,14.67,0,0
143,5.02,14.69,1,1
144,5.02,14.69,0,0
145,5.02,14.69,0,0
146,5.02,14.69,0,0
147,5.02,14.69,0,0
148,5.02,14.69,0,0
149,5.02,14.69,0,0
150,5.02,14.69,0,0
151,5.02,14.69,0,0
152,5.02,14.69,0,0
153,5.02,14.69,0,0
154,5.02,14.69,0,0
155,5.02,14.69,0,0
156,5.02,14.69,0,0
157,5.02,14.69,0,0
158,5.02,14.69,0,0
159,5.02,14.69,0,0
160,5.02,14.69,0,0
161,5.02,14.69,0,0
162,5.02,14.69,0,0
163,5.02,14.69,0,0
164,5.02,14.69,0,0
165,5.02,14.69,0,0
166,5.02,14.69,0,0
167,5.02,14.69,0,0
168,5.02,14.69,0,0
169,5.02,14.69,0,0
170,5.02,14.69,0,0
171,5.16,14.81,6,6
172,5.16,14.81,0,0
173,5.16,14.81,0,0
174,5.16,14.81,0,0
175,5.16,14.81,0,0
176,5.16,14.81,0,0
177,5.16,14.81,0,0
178,5.90,14.88,2,3
179,5.90,14.88,0,0
180,5.90,14.88,0,0
181,5.90,14.88,0,0
182,5.90,14.88,0,0
183,5.90,14.88,0,0
184,5.90,14.88,0,0
185,5.90,14.88,0,0
186,5.90,14.88,0,0
187,5.90,14.88,0,0
188,5.90,14.88,0,0
189,5.90,14.88,0,0
190,5.90,14.88,0,0
191,5.90,14.88,0,0
192,5.90,14.88,0,0
193,5.90,14.88,0,0
194,5.90,14.88,0,0
195,5.90,14.88,0,0
196,5.90,14.88,0,0
197,5.90,14.88,0,0
198,5.90,14.88,0,0
199,5.90,14.88,0,0
200,5.90,14.88,0,0
201,5.90,14.88,0,0
202,5.90,14.88,0,0
203,5.90,14.88,0,0
204,5.90,14.88,0,0
205,5.90,14.88,0,0
206,5.90,14.88,0,0
207,5.90,14.88,0,0
208,5.90,14.88,0,0
209,5.90,14.88,0,0
210,5.90,14.88,0,0
211,6.33,14.91,1,1
212,6.33,14.91,0,0
213,6.33,14.91,0,0
214,6.33,14.91,0,0
215,6.33,14.91,0,0
216,6.33,14.91,0,0
217,6.33,14.91,0,0
218,6.33,14.91,0,0
219,6.33,14.91,0,0
220,6.33,14.91,0,0
221,6.33,14.91,0,0
222,6.33,14.91,0,0
223,6.33,14.91,0,0
224,6.33,14.91,0,0
225,6.33,14.91,0,0
226,6.33,14.91,0,0
227,6.33,14.91,0,0
228,6.33,14.91,0,0
229,6.33,14.91,0,0
230,6.33,14.91,0,0
231,6.33,14.91,0,0
232,6.33,14.91,0,0
233,6.33,14.91,0,0
234,6.33,14.91,0,0
235,6.33,14.91,0,0
236,6.33,14.91,0,0
237,6.33,14.91,0,0
238,6.33,14.91,0,0
239,6.33,14.91,0,0
240,6.33,14.91,0,0
241,6.33,14.91,0,0
242,6.33,14.91,0,0
243,6.33,14.91,0,0
244,6.33,14.91,0,0
245,6.33,14.91,0,0
246,6.33,14.91,0,0
247,6.33,14.91,0,0
248,6.33,14.91,0,0
249,6.33,14.91,0,0
250,6.33,14.91,0,0
251,6.33,14.91,0,0
252,6.33,14.91,0,0
253,6.33,14.91,0,0
254,6.33,14.91,0,0
255,6.33,14.91,0,0
256,6.33,14.91,0,0
257,6.33,14.91,0,0
258,6.33,14.91,0,0
259,6.33,14.91,0,0
260,6.33,14.91,0,0
261,6.33,14.91,0,0
262,6.33,14.91,0,0
263,6.33,14.91,0,0
264,6.33,14.91,0,0
265,6.33,14.91,0,0
266,6.33,14.91,0,0
267,6.33,14.91,0,0
268,6.33,14.91,0,0
269,6.33,14.91,0,0
270,6.33,14.91,0,0
271,6.33,14.91,0,0
272,6.33,14.91,0,0
273,6.33,14.91,0,0
274,6.33,14.91,0,0
275,6.33,14.91,0,0
276,6.33,14.91,0,0
277,6.33,14.91,0,0
278,6.33,14.91,0,0
279,6.33,14.91,0,0
280,6.33,14.91,0,0
281,6.33,14.91,0,0
282,6.33,14.91,0,0
283,6.33,14.91,0,0
284,6.33,14.91,0,0
285,6.33,14.91,0,0
286,6.33,14.91,0,0
287,6.33,14.91,0,0
288,6.33,14.91,0,0
289,6.33,14.91,0,0
290,6.33,14.91,0,0
291,6.33,14.91,0,0
292,6.33,14.91,0,0
293,6.33,14.91,0,0
294,6.33,14.91,0,0
295,6.33,14.91,0,0
296,6.33,14.91,0,0
297,6.33,14.91,0,0
298,6.33,14.91,0,0
299,6.33,14.91,0,0
300,6.33,14.91,0,0
301,6.33,14.91,0,0
302,6.33,14.91,0,0
303,6.33,14.91,0,0
304,6.33,14.91,0,0
305,6.33,14.91,0,0
306,6.33,14.91,0,0
307,6.33,14.91,0,0
308,6.33,14.91,0,0
309,6.33,14.91,0,0
310,6.33,14.91,0,0
311,6.33,14.91,0,0
312,6.33,14.91,0,0
313,6.33,14.91,0,0
314,6.33,14.91,0,0
315,6.33,14.91,0,0
316,6.33,14.91,0,0
317,6.33,14.91,0,0
318,6.33,14.91,0,0
319,6.33,14.91,0,0
320,6.33,14.91,0,0
321,6.33,14.91,0,0
322,6.33,14.91,0,0
323,6.33,14.91,0,0
324,6.33,14.91,0,0
325,6.33,14.91,0,0
326,6.33,14.91,0,0
327,6.33,14.91,0,0
328,6.33,14.91,0,0
329,6.33,14.91,0,0
330,6.33,14.91,0,0
331,6.33,14.91,0,0
332,6.33,14.91,0,0
333,6.33,14.91,0,0
334,6.33,14.91,0,0
335,6.33,14.91,0,0
336,6.33,14.91,0,0
337,6.33,14.91,0,0
338,6.33,14.91,0,0
339,6.33,14.91,0,0
340,6.33,14.91,0,0
341,6.33,14.91,0,0
342,6.33,14.91,0,0
343,6.33,14.91,0,0
344,6.33,14.91,0,0
345,6.33,14.91,0,0
346,6.33,14.91,0,0
347,6.33,14.91,0,0
348,6.33,14.91,0,0
349,6.33,14.91,0,0
350,6.33,14.91,0,0
351,6.33,14.91,0,0
352,6.33,14.91,0,0
353,6.33,14.91,0,0
354,6.33,14.91,0,0
355,6.33,14.91,0,0
356,6.33,14.91,0,0
357,6.33,14.91,0,0
358,6.33,14.91,0,0
359,6.33,14.91,0,0
360,6.33,14.91,0,0
361,6.33,14.91,0,0
362,6.33,14.91,0,0
363,6.33,14.91,0,0
364,6.33,14.91,0,0
365,6.33,14.91,0,0
366,6.33,14.91,0,0
367,6.33,14.91,0,0
368,6.33,14.91,0,0
369,6.33,14.91,0,0
370,6.33,14.91,0,0
371,6.33,14.91,0,0
372,6.33,14.91,0,0
373,6.33,14.91,0,0
374,6.33,14.91,0,0
375,6.33,14.91,0,0
376,6.33,14.91,0,0
377,6.33,14.91,0,0
378,6.33,14.91,0,0
379,6.33,14.91,0,0
380,6.33,14.91,0,0
381,6.33,14.91,0,0
382,6.33,14.91,0,0
383,6.33,14.91,0,0
384,6.33,14.91,0,0
385,6.33,14.91,0,0
386,6.33,14.91,0,0
387,6.33,14.91,0,0
388,6.33,14.91,0,0
389,6.33,14.91,0,0
390,6.33,14.91,0,0
391,6.33,14.91,0,0
392,6.33,14.91,0,0
393,6.33,14.91,0,0
394,6.33,14.91,0,0
395,6.33,14.91,0,0
396,6.33,14.91,0,0
397,6.33,14.91,0,0
398,6.33,14.91,0,0
399,6.33,14.91,0,0
400,6.33,14.91,0,0
401,6.33,14.91,0,0
402,6.33,14.91,0,0
403,6.33,14.91,0,0
404,6.33,14.91,0,0
405,6.33,14.91,0,0
406,6.33,14.91,0,0
407,6.33,14.91,0,0
408,6.33,14.91,0,0
409,6.33,14.91,0,0
410,6.33,14.91,0,0
411,6.33,14.91,0,0
412,6.33,14.91,0,0
413,6.33,14.91,0,0
414,6.33,14.91,0,0
415,6.33,14.91,0,0
416,6.33,14.91,0,0
417,6.33,14.91,0,0
418,6.33,14.91,0,0
419,6.33,14.91,0,0
420,6.33,14.91,0,0
421,6.33,14.91,0,0
422,6.33,14.91,0,0
423,6.33,14.91,0,0
424,6.33,14.91,0,0
425,6.33,14.91,0,0
426,6.33,14.91,0,0
427,6.33,14.91,0,0
428,6.33,14.91,0,0
429,6.33,14.91,0,0
430,6.33,14.91,0,0
431,6.33,14.91,0,0
432,6.33,14.91,0,0
433,6.33,14.91,0,0
434,6.33,14.91,0,0
435,6.33,14.91,0,0
436,6.33,14.91,0,0
437,6.33,14.91,0,0
438,6.33,14.91,0,0
439,6.33,14.91,0,0
440,6.33,14.91,0,0
441,6.33,14.91,0,0
442,6.33,14.91,0,0
443,6.33,14.91,0,0
444,6.33,14.91,0,0
445,6.33,14.91,0,0
446,6.33,14.91,0,0
447,6.33,14.91,0,0
448,6.33,14.91,0,0
449,6.33,14.91,0,0
450,6.33,14.91,0,0
451,6.33,14.91,0,0
452,6.33,14.91,0,0
453,6.33,14.91,0,0
454,6.33,14.91,0,0
455,6.33,14.91,0,0
456,6.33,14.91,0,0
457,6.33,14.91,0,0
458,6.33,14.91,0,0
459,6.33,14.91,0,0
460,6.33,14.91,0,0
461,6.33,14.91,0,0
462,6.33,14.91,0,0
463,6.33,14.91,0,0
464,6.33,14.91,0,0
465,6.33,14.91,0,0
466,6.33,14.91,0,0
467,6.33,14.91,0,0
468,6.33,14.91,0,0
469,6.33,14.91,0,0
470,6.33,14.91,0,0
471,6.33,14.91,0,0
472,6.33,14.91,0,0
473,6.33,14.91,0,0
474,6.33,14.91,0,0
475,6.33,14.91,0,0
476,6.33,14.91,0,0
477,6.33,14.91,0,0
478,6.33,14.91,0,0
479,6.33,14.91,0,0
480,6.33,14.91,0,0
481,6.33,14.91,0,0
482,6.33,14.91,0,0
483,6.33,14.91,0,0
484,6.33,14.91,0,0
485,6.33,14.91,0,0
486,6.33,14.91,0,0
487,6.33,14.91,0,0
488,6.33,14.91,0,0
489,6.33,14.91,0,0
490,6.33,14.91,0,0
491,6.33,14.91,0,0
492,6.33,14.91,0,0
493,6.33,14.91,0,0
494,6.33,14.91,0,0
495,6.33,14.91,0,0
496,6.33,14.91,0,0
497,6.33,14.91,0,0
498,6.33,14.91,0,0
499,6.33,14.91,0,0
500,6.33,14.91,0,0
501,6.33,14.91,0,0
502,6.33,14.91,0,0
503,6.33,14.91,0,0
504,6.33,14.91,0,0
505,6.33,14.91,0,0
506,6.33,14.91,0,0
507,6.33,14.91,0,0
508,6.33,14.91,0,0
509,6.33,14.91,0,0
510,6.33,14.91,0,0
511,6.33,14.91,0,0
512,6.33,14.91,0,0
513,6.33,14.91,0,0
514,6.33,14.91,0,0
515,6.33,14.91,0,0
516,6.33,14.91,0,0
517,6.33,14.91,0,0
518,6.33,14.91,0,0
519,6.33,14.91,0,0
520,6.33,14.91,0,0
521,6.33,14.91,0,0
522,6.33,14.91,0,0
523,6.33,14.91,0,0
524,6.33,14.91,0,0
525,6.33,14.91,0,0
526,6.33,14.91,0,0
527,6.33,14.91,0,0
528,6.33,14.91,0,0
529,6.33,14.91,0,0
530,6.33,14.91,0,0
531,6.33,14.91,0,0
532,6.33,14.91,0,0
533,6.33,14.91,0,0
534,6.33,14.91,0,0
535,6.33,14.91,0,0
536,6.33,14.91,0,0
537,6.33,14.91,0,0
538,6.33,14.91,0,0
539,6.33,14.91,0,0
540,6.33,14.91,0,0
541,6.33,14.91,0,0
542,6.33,14.91,0,0
543,6.33,14.91,0,0
544,6.33,14.91,0,0
545,6.33,14.91,0,0
546,6.33,14.91,0,0
547,6.33,14.91,0,0
548,6.33,14.91,0,0
549,6.33,14.91,0,0
550,6.33,14.91,0,0
551,6.33,14.91,0,0
552,6.33,14.91,0,0
553,6.33,14.91,0,0
554,6.33,14.91,0,0
555,6.33,14.91,0,0
556,6.33,14.91,0,0
557,6.33,14.91,0,0
558,6.33,14.91,0,0
559,6.33,14.91,0,0
560,6.33,14.91,0,0
561,6.33,14.91,0,0
562,6.33,14.91,0,0
563,6.33,14.91,0,0
564,6.33,14.91,0,0
565,6.33,14.91,0,0
566,6.33,14.91,0,0
567,6.33,14.91,0,0
568,6.33,14.91,0,0
569,6.33,14.91,0,0
570,6.33,14.91,0,0
571,6.33,14.91,0,0
572,6.33,14.91,0,0
573,6.33,14.91,0,0
574,6.33,14.91,0,0
575,6.33,14.91,0,0
576,6.33,14.91,0,0
577,6.33,14.91,0,0
578,6.33,14.91,0,0
579,6.33,14.91,0,0
580,6.33,14.91,0,0
581,6.33,14.91,0,0
582,6.33,14.91,0,0
583,6.33,14.91,0,0
584,6.33,14.91,0,0
585,6.33,14.91,0,0
586,6.33,14.91,0,0
587,6.33,14.91,0,0
588,6.33,14.91,0,0
589,6.33,14.91,0,0
590,6.33,14.91,0,0
591,6.33,14.91,0,0
592,6.33,14.91,0,0
593,6.33,14.91,0,0
594,6.33,14.91,0,0
595,6.33,14.91,0,0
596,6.33,14.91,0,0
597,6.33,14.91,0,0
598,6.33,14.91,0,0
599,6.33,14.91,0,0
600,6.33,14.91,0,0
601,6.33,14.91,0,0
602,6.33,14.91,0,0
603,6.33,14.91,0,0
604,6.33,14.91,0,0
605,6.33,14.91,0,0
606,6.33,14.91,0,0
607,6.33,14.91,0,0
608,6.33,14.91,0,0
609,6.33,14.91,0,0
610,6.33,14.91,0,0
611,6.33,14.91,0,0
612,6.33,14.91,0,0
613,6.33,14.91,0,0
614,6.33,14.91,0,0
615,6.33,14.91,0,0
616,6.33,14.91,0,0
617,6.33,14.91,0,0
618,6.33,14.91,0,0
619,6.33,14.91,0,0
620,6.33,14.91,0,0
621,6.33,14.91,0,0
622,6.33,14.91,0,0
623,6.33,14.91,0,0
624,6.33,14.91,0,0
625,6.33,14.91,0,0
626,6.33,14.91,0,0
627,6.33,14.91,0,0
628,6.33,14.91,0,0
629,6.33,14.91,0,0
630,6.33,14.91,0,0
631,6.33,14.91,0,0
632,6.33,14.91,0,0
633,6.33,14.91,0,0
634,6.33,14.91,0,0
635,6.33,14.91,0,0
636,6.33,14.91,0,0
637,6.33,14.91,0,0
638,6.33,14.91,0,0
639,6.33,14.91,0,0
640,6.33,14.91,0,0
641,6.33,14.91,0,0
642,6.33,14.91,0,0
643,6.33,14.91,0,0
644,6.33,14.91,0,0
645,6.33,14.91,0,0
646,6.33,14.91,0,0
647,6.33,14.91,0,0
648,6.33,14.91,0,0
649,6.33,14.91,0,0
650,6.33,14.91,0,0
651,6.33,14.91,0,0
652,6.33,14.91,0,0
653,6.33,14.91,0,0
654,6.33,14.91,0,0
655,6.33,14.91,0,0
656,6.33,14.91,0,0
657,6.33,14.91,0,0
658,6.33,14.91,0,0
659,6.33,14.91,0,0
660,6.33,14.91,0,0
661,6.33,14.91,0,0
662,6.33,14.91,0,0
663,6.33,14.91,0,0
664,6.33,14.91,0,0
665,6.33,14.91,0,0
666,6.33,14.91,0,0
667,6.33,14.91,0,0
668,6.33,14.91,0,0
669,6.33,14.91,0,0
670,6.33,14.91,0,0
671,6.33,14.91,0,0
672,6.33,14.91,0,0
673,6.33,14.91,0,0
674,6.33,14.91,0,0
675,6.33,14.91,0,0
676,6.33,14.91,0,0
677,6.33,14.91,0,0
678,6.33,14.91,0,0
679,6.33,14.91,0,0
680,6.33,14.91,0,0
681,6.33,14.91,0,0
682,6.33,14.91,0,0
683,6.33,14.91,0,0
684,6.33,14.91,0,0
685,6.33,14.91,0,0
686,6.33,14.91,0,0
687,6.33,14.91,0,0
688,6.33,14.91,0,0
689,6.33,14.91,0,0
690,6.33,14.91,0,0
691,6.33,14.91,0,0
692,6.33,14.91,0,0
693,6.33,14.91,0,0
694,6.33,14.91,0,0
695,6.33,14.91,0,0
696,6.33,14.91,0,0
697,6.33,14.91,0,0
698,6.33,14.91,0,0
699,6.33,14.91,0,0
700,6.33,14.91,0,0
701,6.33,14.91,0,0
702,6.33,14.91,0,0
703,6.33,14.91,0,0
704,6.33,14.91,0,0
705,6.33,14.91,0,0
706,6.33,14.91,0,0
707,6.33,14.91,0,0
708,6.33,14.91,0,0
709,6.33,14.91,0,0
710,6.33,14.91,0,0
711,6.33,14.91,0,0
712,6.33,14.91,0,0
713,6.33,14.91,0,0
714,6.33,14.91,0,0
715,6.33,14.91,0,0
716,6.33,14.91,0,0
717,6.33,14.91,0,0
718,6.33,14.91,0,0
719,6.33,14.91,0,0
720,6.33,14.91,0,0
721,6.33,14.91,0,0
722,6.33,14.91,0,0
723,6.33,14.91,0,0
724,6.33,14.91,0,0
725,6.33,14.91,0,0
726,6.33,14.91,0,0
727,6.33,14.91,0,0
728,6.33,14.91,0,0
729,6.33,14.91,0,0
730,6.33,14.91,0,0
731,6.33,14.91,0,0
732,6.33,14.91,0,0
733,6.33,14.91,0,0
734,6.33,14.91,0,0
735,6.33,14.91,0,0
736,6.33,14.91,0,0
737,6.33,14.91,0,0
738,6.33,14.91,0,0
739,6.33,14.91,0,0
740,6.33,14.91,0,0
741,6.33,14.91,0,0
742,6.33,14.91,0,0
743,6.33,14.91,0,0
744,6.33,14.91,0,0
745,6.33,14.91,0,0
746,6.33,14.91,0,0
747,6.33,14.91,0,0
748,6.33,14.91,0,0
749,6.33,14.91,0,0
750,6.33,14.91,0,0
751,6.33,14.91,0,0
752,6.33,14.91,0,0
753,6.33,14.91,0,0
754,6.33,14.91,0,0
755,6.33,14.91,0,0
756,6.33,14.91,0,0
757,6.33,14.91,0,0
758,6.33,14.91,0,0
759,6.33,14.91,0,0
760,6.33,14.91,0,0
761,6.33,14.91,0,0
762,6.33,14.91,0,0
763,6.33,14.91,0,0
764,6.33,14.91,0,0
765,6.33,14.91,0,0
766,6.33,14.91,0,0
767,6.33,14.91,0,0
768,6.33,14.91,0,0
769,6.33,14.91,0,0
770,6.33,14.91,0,0
771,6.33,14.91,0,0
772,6.33,14.91,0,0
773,6.33,14.91,0,0
774,6.33,14.91,0,0
775,6.33,14.91,0,0
776,6.33,14.91,0,0
777,6.33,14.91,0,0
778,6.33,14.91,0,0
779,6.33,14.91,0,0
780,6.33,14.91,0,0
781,6.33,14.91,0,0
782,6.33,14.91,0,0
783,6.33,14.91,0,0
784,6.33,14.91,0,0
785,6.33,14.91,0,0
786,6.33,14.91,0,0
787,6.33,14.91,0,0
788,6.33,14.91,0,0
789,6.33,14.91,0,0
790,6.33,14.91,0,0
791,6.33,14.91,0,0
792,6.33,14.91,0,0
793,6.33,14.91,0,0
794,6.33,14.91,0,0
795,6.33,14.91,0,0
796,6.33,14.91,0,0
797,6.33,14.91,0,0
798,6.33,14.91,0,0
799,6.33,14.91,0,0
800,6.33,14.91,0,0
801,6.33,14.91,0,0
802,6.33,14.91,0,0
803,6.33,14.91,0,0
804,6.33,14.91,0,0
805,6.33,14.91,0,0
806,6.33,14.91,0,0
807,6.33,14.91,0,0
808,6.33,14.91,0,0
809,6.33,14.91,0,0
810,6.33,14.91,0,0
811,6.33,14.91,0,0
812,6.33,14.91,0,0
813,6.33,14.91,0,0
814,6.33,14.91,0,0
815,6.33,14.91,0,0
816,6.33,14.91,0,0
817,6.34,15.04,4,5
818,6.34,15.04,0,0
819,6.34,15.04,0,0
820,6.34,15.04,0,0
821,6.34,15.04,0,0
822,6.34,15.04,0,0
823,6.34,15.04,0,0
824,6.34,15.04,0,0
825,6.34,15.04,0,0
826,6.34,15.04,0,0
827,6.34,15.04,0,0
828,6.34,15.04,0,0
829,6.34,15.04,0,0
830,6.34,15.04,0,0
831,6.34,15.04,0,0
832,6.34,15.04,0,0
833,6.34,15.04,0,0
834,6.34,15.04,0,0
835,6.34,15.04,0,0
836,6.34,15.04,0,0
837,6.34,15.04,0,0
838,6.34,15.04,0,0
839,6.34,15.04,0,0
840,6.34,15.04,0,0
841,6.34,15.04,0,0
842,6.34,15.04,0,0
843,6.34,15.04,0,0
844,6.34,15.04,0,0
845,6.34,15.04,0,0
846,6.34,15.04,0,0
847,6.34,15.04,0,0
848,6.34,15.04,0,0
849,6.34,15.04,0,0
850,6.34,15.04,0,0
851,6.34,15.04,0,0
852,6.34,15.04,0,0
853,6.34,15.04,0,0
854,6.34,15.04,0,0
855,6.34,15.04,0,0
856,6.34,15.04,0,0
857,6.34,15.04,0,0
858,6.34,15.04,0,0
859,6.34,15.04,0,0
860,6.34,15.04,0,0
861,6.34,15.04,0,0
862,6.34,15.04,0,0
863,6.34,15.04,0,0
864,6.34,15.04,0,0
865,6.34,15.04,0,0
866,6.34,15.04,0,0
867,6.34,15.04,0,0
868,6.34,15.04,0,0
